seqname,tax_id
GB_GCA_003552885.1,s__Tc-Br11-E2g8_sp003552885
GB_GCA_003558235.1,s__CSSED10-269_sp003558235
GB_GCA_004375695.1,s__DG-33_sp004375695
GB_GCA_005877345.1,s__TA-21_sp005877345
RS_GCF_000194625.1,s__Archaeoglobus_C_veneficus
RS_GCF_003205235.1,s__Thermoplasma_sp003205235
GB_GCA_002505485.1,s__Methanosarcina_sp002505485
GB_GCA_002878135.1,s__ARK-15_sp002878135
GB_GCA_003157235.1,s__Methanosarcina_sp003157235
RS_GCF_900095385.1,s__Methanoculleus_chikugoensis_A
RS_GCF_000337095.1,s__Halogeometricum_pallidum
RS_GCF_900188065.1,s__Halorubrum_vacuolatum
GB_GCA_002689985.1,s__NP1466_sp002689985
GB_GCA_002010285.1,s__JdFR-41_sp002010285
GB_GCA_002730325.1,s__Nitrosopumilus_sp002730325
GB_GCA_003194435.1,s__G60ANME1_sp003194435
GB_GCA_001563805.1,s__Natronolimnobius_B_sp001563805
GB_GCA_004376645.1,s__SOJC01_sp004376645
GB_GCA_003164755.1,s__Methanosarcina_sp003164755
GB_GCA_001784635.1,s__RBG-16-49-10_sp001784635
GB_GCA_003649225.1,s__B9-G17_sp003649225
GB_GCA_003602485.1,s__Poseidonia_sp003602485
RS_GCF_900156475.1,s__Natronorubrum_thiooxidans
RS_GCF_900167955.1,s__Nitrosotalea_bavarica
GB_GCA_002898655.1,s__Nitrosocaldus_sp002898655
GB_GCA_000875775.1,s__Nitrosopumilus_piranensis
GB_GCA_003345555.1,s__OWC5_sp003345555
GB_GCA_003663225.1,s__QMZP01_sp003663225
GB_GCA_003694805.1,s__J110_sp003694805
RS_GCF_000191585.1,s__Methanobacterium_B_lacus
GB_GCA_013330355.1,s__UBA7939_sp7939u
GB_GCA_001563305.1,s__ISO4-G1_sp001563305
GB_GCA_001587715.1,s__Methanofastidiosum_sp001587715
RS_GCF_000327505.1,s__Aciduliprofundum_sp000327505
GB_GCA_004524545.1,s__AMARA-1_sp004524545
RS_GCF_000970325.1,s__Methanococcoides_methylutens_A
RS_GCF_000147875.1,s__Methanolacinia_petrolearia
GB_GCA_002731115.1,s__NP1466_sp002731115
GB_GCA_003601535.1,s__UBA203_sp003601535
GB_GCA_003135935.1,s__FEN-33_sp003135935
RS_GCF_000017225.1,s__Methanococcus_maripaludis_A
GB_GCA_001315985.1,s__Vulcanisaeta_distributa_E
RS_GCF_000350305.1,s__Methanomethylophilus_sp000350305
GB_GCA_013331965.1,s__UBA10107_sp10107u
RS_GCF_001625445.1,s__Haladaptatus_sp001625445
GB_GCA_003650785.1,s__B20-G17_sp003650785
RS_GCF_002214465.1,s__Thermococcus_barossii
GB_GCA_004297575.1,s__SCSR01_sp004297575
RS_GCF_000337555.1,s__Natrialba_asiatica
GB_GCA_001273335.1,s__SG8-32-3_sp001273335
GB_GCA_004524425.1,s__SDNM01_sp004524425
GB_GCA_003661525.1,s__B109-G9_sp003661525
GB_GCA_001515205.2,s__Hadarchaeum_yellowstonense
RS_GCF_000784355.1,s__Methanolacinia_paynteri
GB_GCA_002503105.1,s__UBA206_sp002503105
GB_GCA_002704515.1,s__Poseidonia_sp002704515
RS_GCF_000016125.1,s__Methanococcus_maripaludis_D
GB_GCA_002825535.1,s__MP8T-1_sp002825535
RS_GCF_001316085.1,s__Sulfolobus_B_sp001316085
GB_GCA_002010215.1,s__JdFR-37_sp002010215
RS_GCF_000970305.1,s__Methanosarcina_barkeri_A
GB_GCA_004524515.1,s__SDNM01_sp004524515
RS_GCF_003298465.1,s__Haladaptatus_sp003298465
GB_GCA_002779235.1,s__0-14-0-80-44-23_sp002779235
GB_GCA_004195525.1,s__MGIIb-O2_sp004195525
RS_GCF_900108505.1,s__Halopenitus_malekzadehii
GB_GCA_003021045.1,s__Halococcus_sp003021045
GB_GCA_002254415.1,s__EX4484-52_sp002254415
GB_GCA_002495205.1,s__UBA183_sp002495205
RS_GCF_000504205.1,s__Methanolobus_tindarius
GB_GCA_001421185.1,s__DTU008_sp001421185
GB_GCA_002504725.1,s__UBA587_sp002504725
GB_GCA_001723845.1,s__WOR-SM1-SCG-A_sp001723845
GB_GCA_003559395.1,s__CSSED10-239_sp003559395
GB_GCA_003602575.1,s__MGIIa-L1_sp003602575
GB_GCA_003650935.1,s__B91-G9_sp003650935
RS_GCF_003721175.1,s__Halarchaeum_sp003721175
GB_GCA_003021285.1,s__Halovenus_sp003021285
GB_GCA_002763225.1,s__1-14-0-10-31-34_sp002763225
GB_GCA_004195435.1,s__PSPM01_sp004195435
GB_GCA_001595785.1,s__SM23-78_sp001595785
RS_GCF_003173355.1,s__Methanospirillum_lacunae
GB_GCA_003650975.1,s__B78-G9_sp003650975
GB_GCA_003162655.1,s__Methanobacterium_B_sp003162655
RS_GCF_900112205.1,s__Halobiforma_haloterrestris
RS_GCF_000337515.1,s__Halovivax_asiaticus
RS_GCF_001560915.1,s__Methanomethylophilus_sp001560915
RS_GCF_002355635.1,s__Halopenitus_persicus_A
GB_GCA_002763345.1,s__0-14-0-20-59-11_sp002763345
GB_GCA_001800825.1,s__RBG-16-68-12_sp001800825
GB_GCA_003021305.1,s__QH-10-67-22_sp003021305
GB_GCA_003552585.1,s__PUNK01_sp003552585
GB_GCA_000303155.1,s__Nitrososphaera_gargensis
GB_GCA_002686215.1,s__ARS21_sp002686215
GB_GCA_003558335.1,s__Methanofastidiosum_sp003558335
GB_GCA_003561825.1,s__PWVO01_sp003561825
RS_GCF_000685395.1,s__Nitrosotenuis_chungbukensis
RS_GCF_000063445.1,s__Methanocella_A_arvoryzae
GB_GCA_002502855.1,s__Methanobacterium_A_sp002502855
RS_GCF_001647085.1,s__Thermococcus_piezophilus
RS_GCF_000621965.1,s__Methanobrevibacter_B_wolinii
RS_GCF_002243045.1,s__Methanolobus_psychrotolerans
GB_GCA_013331015.1,s__Methanoregula_sp11803u
GB_GCA_002693165.1,s__UBA57_sp002693165
RS_GCF_004102725.1,s__Methanoculleus_A_taiwanensis
GB_GCA_013331515.1,s__UBA10216_sp10216u
GB_GCA_002685855.1,s__GCA-2685855_sp002685855
GB_GCA_003170075.1,s__Methanoregula_sp003170075
GB_GCA_003649185.1,s__B10-G16_sp003649185
RS_GCF_000018305.1,s__Caldivirga_maquilingensis
GB_GCA_002503395.1,s__UBA60_sp002503395
GB_GCA_003096235.1,s__BIN-L-1_sp003096235
RS_GCF_001953745.1,s__Natrinema_saccharevitans
GB_GCA_003663295.1,s__QMZS01_sp003663295
GB_GCA_000220355.1,s__Nanosalinarum_sp000220355
RS_GCF_000193375.1,s__Thermoproteus_uzoniensis
GB_GCA_000496175.1,s__Halorubrum_sp000496175
RS_GCF_000144915.1,s__Acidilobus_saccharovorans
GB_GCA_003662645.1,s__B17-G17_sp003662645
GB_GCA_006954425.1,s__UBA71_sp006954425
GB_GCA_003266075.1,s__Methanosphaera_sp003266075
GB_GCA_006954405.1,s__MX-02_sp006954405
GB_GCA_007118075.1,s__SKSH01_sp007118075
GB_GCA_003021655.1,s__QS-4-69-31_sp003021655
GB_GCA_005878325.1,s__RBG-16-68-12_sp005878325
GB_GCA_002686855.1,s__GCA-2686855_sp002686855
GB_GCA_003662205.1,s__B46-G15_sp003662205
GB_GCA_003152955.1,s__FEN-987_sp003152955
RS_GCF_000591055.1,s__Natronomonas_moolapensis
RS_GCF_900696045.1,s__Nitrosocosmicus_franklandus
RS_GCF_001315945.1,s__Methanogenium_cariaci
GB_GCA_003151535.1,s__Methanobacterium_B_sp003151535
RS_GCF_001639295.1,s__Methanobrevibacter_D_curvatus
GB_GCA_005222975.1,s__SOKP01_sp005222975
GB_GCA_003663355.1,s__QMZS01_sp003663355
GB_GCA_003560595.1,s__PWKY01_sp003560595
RS_GCF_000970265.1,s__Methanosarcina_lacustris
GB_GCA_002254565.1,s__EX4484-2_sp002254565
GB_GCA_002116695.1,s__Acidianus_A_manzaensis
RS_GCF_005543295.1,s__N1521_sp005543295
GB_GCA_001875345.1,s__CG-Epi1_sp001875345
GB_GCA_002254545.1,s__EX4484-224_sp002254545
GB_GCA_003602415.1,s__MGIIa-K1_sp003602415
GB_GCA_900314615.1,s__Methanobrevibacter_A_sp900314615
RS_GCF_000006175.1,s__Methanococcus_voltae
GB_GCA_000200715.1,s__Cenarchaeum_symbiosum
GB_GCA_900065925.1,s__Nitrosotalea_devanaterra
GB_GCA_001443365.1,s__CSP1-1_sp001443365
GB_GCA_013331455.1,s__UBA10219_sp10219u
GB_GCA_007117735.1,s__SKGA01_sp007117735
RS_GCF_002156965.1,s__Nitrosopumilus_catalinensis
RS_GCF_900110465.1,s__Halogranum_amylolyticum
RS_GCF_000828575.1,s__Methanothermobacter_sp000828575
GB_GCA_002498065.1,s__Methanoculleus_sp002498065
RS_GCF_900143675.1,s__Nitrosotalea_sinensis
GB_GCA_001510275.1,s__Nitrosopumilus_sp001510275
GB_GCA_005878515.1,s__RBG-16-68-12_sp005878515
GB_GCA_003315655.1,s__Methanobrevibacter_C_sp003315655
GB_GCA_003345595.1,s__OWC5_sp003345595
GB_GCA_003695265.1,s__J072_sp003695265
RS_GCF_900215575.1,s__Natronoarchaeum_philippinense
GB_GCA_002709285.1,s__Nitrosopelagicus_sp002709285
GB_GCA_003561665.1,s__PWVY01_sp003561665
GB_GCA_001399805.1,s__BA1_sp001399805
GB_GCA_003560545.1,s__PWWA01_sp003560545
GB_GCA_003021975.1,s__Halomarina_sp003021975
RS_GCF_004114375.1,s__Halorubrum_sp004114375
GB_GCA_002502735.1,s__Methanoregula_sp002502735
GB_GCA_002688965.1,s__GCA-2688965_sp002688965
GB_GCA_003661605.1,s__QMWL01_sp003661605
RS_GCF_000337675.1,s__Natronococcus_amylolyticus
GB_GCA_002508545.1,s__Methanomassiliicoccus_sp002508545
GB_GCA_003034855.1,s__PZKD01_sp003034855
GB_GCA_002898355.1,s__HRBIN01_sp002898355
GB_GCA_002011235.1,s__Archaeoglobus_A_sp002011235
GB_GCA_003023785.1,s__QS-5-68-33_sp003023785
GB_GCA_002508425.1,s__Methanomethylovorans_sp002508425
GB_GCA_002254665.1,s__EX4484-58_sp002254665
GB_GCA_003602665.1,s__MGIIa-L2_sp003602665
GB_GCA_004376975.1,s__SOJA01_sp004376975
GB_GCA_002067065.1,s__Methanobacterium_sp002067065
GB_GCA_002067095.1,s__Methanolinea_sp002067095
GB_GCA_002718215.1,s__MGIIb-N2_sp002718215
GB_GCA_002009975.1,s__Thermococcus_C_sp002009975
GB_GCA_001940665.1,s__LCB-4_sp001940665
RS_GCF_000017185.1,s__Methanothermococcus_A_aeolicus
RS_GCF_000723185.1,s__Nitrosotenuis_sp000723185
RS_GCF_001304615.1,s__Methanosarcina_flavescens
GB_GCA_005878985.1,s__RBG-16-68-12_sp005878985
RS_GCF_900107195.1,s__Halobellus_clavatus
RS_GCF_000336715.1,s__Halococcus_thailandensis
RS_GCF_000195915.1,s__Thermoplasma_acidophilum
RS_GCF_000243315.1,s__Metallosphaera_yellowstonensis
GB_GCA_000496195.1,s__A07HB70_sp000496195
RS_GCF_000015945.1,s__Staphylothermus_marinus
GB_GCA_002506595.1,s__Caldisphaera_sp002506595
RS_GCF_003111605.1,s__Methanobrevibacter_A_woesei
GB_GCA_007037025.1,s__Nitrosopumilus_sp007037025
GB_GCA_002011125.1,s__Hydrothermarchaeum_profundi
GB_GCA_002011085.1,s__JDFR-14_sp002011085
GB_GCA_007036525.1,s__Nitrosopelagicus_sp007036525
RS_GCF_000385565.1,s__Archaeoglobus_A_sulfaticallidus
GB_GCA_002499455.1,s__Methanoculleus_sp002499455
RS_GCF_003431325.1,s__Acidilobus_sp003431325
GB_GCA_003661365.1,s__QMVU01_sp003661365
RS_GCF_005049285.1,s__Halorientalis_sp005049285
GB_GCA_001774245.1,s__UBA8941_sp001774245
GB_GCA_003651045.1,s__B24-G9_sp003651045
GB_GCA_003193815.1,s__UBA8886_sp003193815
RS_GCF_003697845.1,s__Halorubrum_sp003697845
GB_GCA_002708015.1,s__MGIIb-N2_sp002708015
RS_GCF_000725425.1,s__Palaeococcus_pacificus
RS_GCF_004363215.1,s__Methanimicrococcus_blatticola
RS_GCF_001462395.1,s__Pyrodictium_occultum
GB_GCA_001315965.1,s__Methanoculleus_chikugoensis
GB_GCA_005879015.1,s__RBG-16-68-12_sp005879015
GB_GCA_002509495.1,s__Methanolinea_sp002509495
RS_GCF_000024625.1,s__Methanocaldococcus_vulcanius
GB_GCA_002762975.1,s__UBA493_sp002762975
GB_GCA_002683155.1,s__MGIIb-O3_sp002683155
GB_GCA_002728275.1,s__GCA-2728275_sp002728275
GB_GCA_000806115.1,s__GW2011-AR5_sp000806115
GB_GCA_003551945.1,s__Halovenus_sp003551945
GB_GCA_003160755.1,s__QEXZ01_sp003160755
GB_GCA_003660635.1,s__EX4484-121_sp003660635
RS_GCF_004015825.1,s__Halovenus_sp004015825
GB_GCA_002494885.1,s__Methanobacterium_D_sp002494885
GB_GCA_001412355.1,s__LKUD01_sp001412355
GB_GCA_002507085.1,s__UBA168_sp002507085
RS_GCF_001602375.1,s__Methanoculleus_horonobensis
GB_GCA_003554965.1,s__PWHR01_sp003554965
GB_GCA_003056285.1,s__NZ13-MG1_sp003056285
GB_GCA_003009755.1,s__SW-10-69-26_sp003009755
GB_GCA_000019805.1,s__Pyrobaculum_neutrophilum
GB_GCA_005240025.1,s__Nitrosotenuis_sp005240025
GB_GCA_002011075.1,s__JdFR-13_sp002011075
RS_GCF_000166095.1,s__Methanothermus_fervidus
GB_GCA_002509225.1,s__UBA102_sp002509225
GB_GCA_002505935.1,s__UBA226_sp002505935
GB_GCA_000145985.1,s__Ignisphaera_aggregans
GB_GCA_007037525.1,s__Nitrosopelagicus_sp007037525
GB_GCA_003144275.1,s__B3-JM-08_sp003144275
GB_GCA_005878665.1,s__RBG-16-68-12_sp005878665
GB_GCA_002497985.1,s__MGIIb-O5_sp002497985
GB_GCA_002690445.1,s__ARS10_sp002690445
RS_GCF_000011005.1,s__Methanocella_paludicola
GB_GCA_003649715.1,s__B82-G9_sp003649715
GB_GCA_007123105.1,s__SKNY01_sp007123105
RS_GCF_000221185.1,s__Thermococcus_sp000221185
GB_GCA_000402355.1,s__Iainarchaeum_andersonii
GB_GCA_013331535.1,s__UBA10214_sp10214u
GB_GCA_001516585.1,s__Thermocladium_sp001516585
GB_GCA_002507245.1,s__UBA233_sp002507245
RS_GCF_003697815.1,s__Halalkalicoccus_sp003697815
GB_GCA_002689565.1,s__MGIIa-K1_sp002689565
GB_GCA_002897655.1,s__BMS3ABIN17_sp002897655
RS_GCF_000214725.1,s__Methanobacterium_C_paludis
GB_GCA_003650865.1,s__WYZ-LMO8_sp003650865
RS_GCF_004681185.1,s__Halomicroarcula_sp004681185
GB_GCA_003978865.1,s__Archaeoglobus_C_sp003978865
GB_GCA_000402075.1,s__Nitrosopelagicus_sp000402075
GB_GCA_003021755.1,s__Halomicroarcula_sp003021755
GB_GCA_002825515.1,s__SMTZ1-45_sp002825515
GB_GCA_004524435.1,s__TEKIR-12S_sp004524435
GB_GCA_005877185.1,s__UBA183_sp005877185
GB_GCA_002688355.1,s__GCA-2688355_sp002688355
GB_GCA_001761425.1,s__SG9_sp001761425
RS_GCF_000015145.1,s__Hyperthermus_butylicus
GB_GCA_007117065.1,s__SKIA01_sp007117065
GB_GCA_007116295.1,s__SKIS01_sp007116295
RS_GCF_003675855.1,s__Halostella_salina
GB_GCA_003554465.1,s__PWGL01_sp003554465
GB_GCA_002254405.1,s__EX4484-2_sp002254405
GB_GCA_001856825.1,s__GCA-001856825_sp001856825
RS_GCF_001282785.1,s__Halolamina_sediminis
RS_GCF_004118325.1,s__Halorientalis_sp004118325
GB_GCA_000234805.1,s__Pyrobaculum_ferrireducens
RS_GCF_000025525.1,s__Methanocaldococcus_sp000025525
GB_GCA_002494765.1,s__UBA186_sp002494765
GB_GCA_000830315.1,s__GW2011-AR20_sp000830315
GB_GCA_002494895.1,s__Nitrososphaera_sp002494895
GB_GCA_000015805.1,s__Pyrobaculum_calidifontis
RS_GCF_003862495.1,s__Halomarina_oriensis
GB_GCA_002726845.1,s__MGIIa-L2_sp002726845
GB_GCA_002839675.1,s__Methanoregula_sp002839675
GB_GCA_000387965.1,s__Nanopusillus_stetteri
GB_GCA_013331465.1,s__Methanosphaera_sp10242u
GB_GCA_003584625.1,s__Methanothermobacter_A_sp003584625
RS_GCF_002025255.1,s__Halolamina_sp002025255
RS_GCF_002214585.1,s__Thermococcus_profundus
GB_GCA_002699425.1,s__MGIIa-K2_sp002699425
GB_GCA_003086555.1,s__QEFN01_sp003086555
GB_GCA_003020945.1,s__Halobaculum_sp003020945
RS_GCF_003675875.1,s__Halostella_sp003675875
GB_GCA_013331125.1,s__UBA11576_sp11576u
GB_GCA_002707335.2,s__MGIIa-K1_sp002707335
GB_GCA_002838935.1,s__GCA-002838935_sp002838935
GB_GCA_003660865.1,s__B79-G9_sp003660865
GB_GCA_003022725.1,s__Halovenus_sp003022725
GB_GCA_002688325.1,s__ARS1178_sp002688325
RS_GCF_002153915.1,s__Methanonatronarchaeum_thermophilum
GB_GCA_003551125.1,s__B1Sed10-29_sp003551125
GB_GCA_001940655.1,s__CR-4_sp001940655
RS_GCF_000011185.1,s__Thermoplasma_volcanium
GB_GCA_002685415.1,s__MGIIb-O1_sp002685415
GB_GCA_003663045.1,s__QMZG01_sp003663045
GB_GCA_002255025.1,s__EX4484-135_sp002255025
GB_GCA_002779075.1,s__0-14-0-20-30-16_sp002779075
GB_GCA_002067565.1,s__Methanobacterium_A_sp002067565
RS_GCF_000235685.2,s__Methanolinea_tarda
GB_GCA_002496015.1,s__UBA73_sp002496015
GB_GCA_003551065.1,s__B1SED10-34_sp003551065
GB_GCA_005878525.1,s__RBG-16-68-12_sp005878525
RS_GCF_004099695.1,s__Methanosarcina_sp004099695
RS_GCF_000517445.1,s__Thermococcus_B_paralvinellae
GB_GCA_007280335.1,s__TA-20_sp007280335
GB_GCA_013329215.1,s__UBA9640_sp9640u
GB_GCA_001563905.1,s__B1-Br10-U2g19_sp001563905
GB_GCA_002688035.1,s__GCA-2688035_sp002688035
GB_GCA_003104905.1,s__Methanoperedens_sp003104905
GB_GCA_003663695.1,s__Palaeococcus_sp003663695
GB_GCA_003020965.1,s__Natronomonas_sp003020965
GB_GCA_002763265.1,s__PEZQ01_sp002763265
RS_GCF_002214165.1,s__Mancarchaeum_acidiphilum
RS_GCF_000211475.1,s__Pyrococcus_sp000211475
GB_GCA_001563325.1,s__SMTZ1-83_sp001563325
GB_GCA_003553905.1,s__PWEA01_sp003553905
GB_GCA_003602475.1,s__Poseidonia_sp003602475
GB_GCA_005878955.1,s__EA-19_sp005878955
RS_GCF_002214485.1,s__Thermococcus_pacificus
GB_GCA_001595885.1,s__SG8-5_sp001595885
GB_GCA_004375715.1,s__SOKP01_sp004375715
GB_GCA_001316005.1,s__Vulcanisaeta_distributa_B
GB_GCA_003020925.1,s__Halomicroarcula_sp003020925
GB_GCA_004212155.1,s__NM3_sp004212155
GB_GCA_005239615.1,s__UBA10205_sp005239615
GB_GCA_004524365.1,s__TEKIR-8_sp004524365
GB_GCA_003133625.1,s__PALSA-986_sp003133625
GB_GCA_002495325.1,s__Methanomethylophilus_sp002495325
GB_GCA_002839575.1,s__Methanoculleus_sp002839575
GB_GCA_003661965.1,s__EX4484-218_sp003661965
GB_GCA_001552015.1,s__Nanopusillus_acidilobi
GB_GCA_001940725.1,s__LC-2_sp001940725
GB_GCA_003315675.1,s__Methanocorpusculum_sp003315675
GB_GCA_003022745.1,s__SW-9-67-25_sp003022745
GB_GCA_002083985.1,s__Altarchaeum_sp002083985
GB_GCA_004347865.1,s__WYZ-LMO2_sp004347865
GB_GCA_002067895.1,s__MVRE01_sp002067895
GB_GCA_003660485.1,s__Pyrococcus_sp003660485
GB_GCA_003661265.1,s__QMVU01_sp003661265
GB_GCA_002713205.1,s__UBA57_sp002713205
GB_GCA_003562145.1,s__PWWA01_sp003562145
RS_GCF_900100385.1,s__Halovenus_aranensis
GB_GCA_013331595.1,s__UBA10210_sp10210u
GB_GCA_013329505.1,s__UBA9212_sp9293u
GB_GCA_004524565.1,s__MP8T-1_sp004524565
GB_GCA_005222965.1,s__B3-WOES_sp005222965
GB_GCA_900177045.1,s__Nitrosotalea_okcheonensis
GB_GCA_002495465.1,s__UBA55_sp002495465
GB_GCA_002688925.1,s__GCA-2688925_sp002688925
GB_GCA_002170775.2,s__MGIIb-N1_sp002170775
GB_GCA_005878915.1,s__EA-19_sp005878915
GB_GCA_003857025.1,s__Methanothrix_sp003857025
GB_GCA_013329105.1,s__UBA9915_sp9915u
RS_GCF_000308215.1,s__Methanomassiliicoccus_luminyensis
GB_GCA_007117145.1,s__CSBR16-182_sp007117145
GB_GCA_002317795.1,s__Nitrosopumilus_sp002317795
GB_GCA_002717835.1,s__MGIIb-N1_sp002717835
GB_GCA_002779065.1,s__0-14-0-20-34-12_sp002779065
GB_GCA_000270325.1,s__Caldarchaeum_subterraneum
GB_GCA_002877855.1,s__Caldisphaera_sp002877855
GB_GCA_003023195.1,s__SW-7-71-33_sp003023195
GB_GCA_007116645.1,s__SKIA01_sp007116645
GB_GCA_002762845.1,s__PCYB01_sp002762845
GB_GCA_003563585.1,s__CSSed11-243R1_sp003563585
GB_GCA_001629205.1,s__MGIIb-O3_sp001629205
GB_GCA_003555025.1,s__PWHV01_sp003555025
GB_GCA_003602645.1,s__MGIIa-L1_sp003602645
RS_GCF_900104065.1,s__Natronobacterium_A_texcoconense
GB_GCA_002506745.1,s__SM1-50_sp002506745
RS_GCF_000018485.1,s__Methanococcus_maripaludis_C
GB_GCA_002508495.1,s__Methanoregula_sp002508495
GB_GCA_004553595.1,s__Methanobrevibacter_ruminantium_A
GB_GCA_003649695.1,s__B87-G9_sp003649695
RS_GCF_900110535.1,s__Halobacterium_jilantaiense
GB_GCA_004212075.1,s__Methanoliparum_thermophilum
RS_GCF_000336915.1,s__Halococcus_saccharolyticus
GB_GCA_002688095.1,s__GCA-2688095_sp002688095
RS_GCF_000021965.1,s__Methanosphaerula_palustris
RS_GCF_003605635.1,s__Halonotius_pteroides
GB_GCA_002694525.1,s__Poseidonia_sp002694525
GB_GCA_004347955.1,s__WYZ-LMO10_sp004347955
GB_GCA_001776015.1,s__RBG-16-57-9_sp001776015
RS_GCF_004297185.1,s__Methanofollis_sp004297185
RS_GCF_001542905.1,s__Halorubrum_aethiopicum
GB_GCA_004195635.1,s__PSPT01_sp004195635
GB_GCA_003695045.1,s__J091_sp003695045
GB_GCA_002687275.1,s__GCA-2687275_sp002687275
GB_GCA_002506515.1,s__Caldivirga_sp002506515
GB_GCA_003649205.1,s__B15-G16_sp003649205
GB_GCA_004524535.1,s__SDNM01_sp004524535
GB_GCA_002496635.1,s__MGIIa-L2_sp002496635
GB_GCA_000416005.1,s__Haloquadratum_sp000416005
GB_GCA_003599055.1,s__SURF-65_sp003599055
GB_GCA_001412335.1,s__SD8_sp001412335
GB_GCA_003649615.1,s__B40-G2_sp003649615
GB_GCA_003345545.1,s__MP8T-1_sp003345545
GB_GCA_004347925.1,s__WYZ-LMO6_sp004347925
GB_GCA_002712645.1,s__MGIIb-N1_sp002712645
RS_GCF_003841505.1,s__Natrarchaeobius_chitinivorans
RS_GCF_900114435.1,s__Halomicrobium_zhouii
RS_GCF_000993805.1,s__Thermofilum_A_uzonense
GB_GCA_003694965.1,s__J096_sp003694965
GB_GCA_002762795.1,s__1-14-0-10-37-12_sp002762795
GB_GCA_001800675.1,s__COMBO-56-21_sp001800675
GB_GCA_003558085.1,s__UBA588_sp003558085
RS_GCF_000337455.1,s__Halosimplex_carlsbadense
GB_GCA_004195715.1,s__Thalassarchaeum_sp004195715
GB_GCA_007135435.1,s__Natronomonas_sp007135435
GB_GCA_002898395.1,s__HRBIN02_sp002898395
GB_GCA_000802205.2,s__Nitrosocosmicus_oleophilus
RS_GCF_000196655.1,s__Methanohalobium_evestigatum
RS_GCF_000379085.1,s__Halomicrobium_katesii
RS_GCF_000955905.1,s__Nitrosotenuis_cloacae
GB_GCA_002457595.1,s__MGIIb-O1_sp002457595
GB_GCA_003661975.1,s__B63_sp003661975
GB_GCA_003695745.1,s__J060_sp003695745
GB_GCA_003554845.1,s__PWEA01_sp003554845
GB_GCA_003661185.1,s__B39-G2_sp003661185
GB_GCA_003663565.1,s__B47-G6_sp003663565
RS_GCF_000217715.1,s__Halopiger_xanaduensis
GB_GCA_003663445.1,s__QMZZ01_sp003663445
GB_GCA_002731905.1,s__UBA8886_sp002731905
RS_GCF_001989615.1,s__Halorientalis_sp001989615
GB_GCA_003165195.1,s__PALSA-986_sp003165195
GB_GCA_002504405.1,s__UBA71_sp002504405
GB_GCA_002725495.1,s__ARS21_sp002725495
GB_GCA_003344655.1,s__Korarchaeum_sp003344655
RS_GCF_000204925.1,s__Metallosphaera_cuprina
RS_GCF_003058365.1,s__HARCEL1_sp003058365
GB_GCA_001800745.1,s__RBG-16-68-12_sp001800745
GB_GCA_003662535.1,s__B24-G1_sp003662535
RS_GCF_000495475.1,s__Halobaculum_tyrrellense
RS_GCF_000251105.1,s__Methanocella_conradii
RS_GCF_900112175.1,s__Halogeometricum_rufum
GB_GCA_002505525.1,s__UBA431_sp002505525
GB_GCA_002688875.1,s__ARS1285_sp002688875
GB_GCA_001595945.1,s__SM1-50_sp001595945
GB_GCA_003266145.1,s__Methanosphaera_sp003266145
GB_GCA_000309865.1,s__Methanobacterium_sp000309865
RS_GCF_000691505.1,s__Halostagnicola_sp000691505
RS_GCF_001006045.1,s__Geoglobus_ahangari
GB_GCA_002722595.1,s__MGIIb-P_sp002722595
GB_GCA_003649235.1,s__B69-G16_sp003649235
RS_GCF_900129775.1,s__Halobaculum_gomorrense
GB_GCA_003023185.1,s__CBA1134_sp003023185
GB_GCA_003552325.1,s__Tc-Br11_sp003552325
GB_GCA_003660495.1,s__Palaeococcus_sp003660495
GB_GCA_002503825.1,s__UBA467_sp002503825
GB_GCA_002763075.1,s__1-14-0-10-34-76_sp002763075
GB_GCA_001940805.1,s__Methanocorpusculum_sp001940805
GB_GCA_003164295.1,s__PALSA-986_sp003164295
GB_GCA_003693875.1,s__J156_sp003693875
GB_GCA_013330875.1,s__UBA11998_sp11998u
RS_GCF_000223395.1,s__Pyrolobus_fumarii
RS_GCF_003589585.1,s__PALSA-986_sp003589585
GB_GCA_003660555.1,s__B88-G9_sp003660555
GB_GCA_001870125.1,s__Nitrosocosmicus_exaquare
GB_GCA_003553825.1,s__B1Sed10-29_sp003553825
GB_GCA_001742785.1,s__IMC4_sp001742785
RS_GCF_000275865.1,s__Methanofollis_liminatans
GB_GCA_002781805.1,s__Nitrosarchaeum_A_sp002781805
GB_GCA_001563335.1,s__SMTZ1-45_sp001563335
GB_GCA_002506015.1,s__UBA203_sp002506015
GB_GCA_002495315.1,s__UBA141_sp002495315
GB_GCA_002763085.1,s__PFCY01_sp002763085
GB_GCA_002501765.1,s__UBA204_sp002501765
GB_GCA_002687735.1,s__UBA493_sp002687735
GB_GCA_006954465.1,s__UBA71_sp006954465
GB_GCA_003660925.1,s__B33-G15_sp003660925
GB_GCA_002255135.1,s__EX4572-44_sp002255135
GB_GCA_004524725.1,s__SOKP01_sp004524725
GB_GCA_004332335.1,s__UBA288_sp004332335
GB_GCA_003661945.1,s__UBA233_sp003661945
GB_GCA_000014945.1,s__Methanothrix_B_thermoacetophila
RS_GCF_000025285.1,s__Archaeoglobus_B_profundus
RS_GCF_000243255.1,s__Methanoplanus_limicola
GB_GCA_002708695.1,s__MGIIb-N2_sp002708695
GB_GCA_000746705.1,s__Nitrosopelagicus_sp000746705
